team,scorer,assist1,assist2
ANA,R.GETZLAF,C.PRONGER,S.NIEDERMAYER
ANA,A.EBBETT,J.WISNIEWSKI,R.WHITNEY
ANA,D.MILLER,T.MARCHANT,S.BROOKBANK
ANA,P.NOKELAINEN,T.MARCHANT,R.NIEDERMAYER
ANA,C.PERRY,R.GETZLAF,B.RYAN
ANA,A.EBBETT,J.WISNIEWSKI,E.CHRISTENSEN
ANA,B.RYAN,S.NIEDERMAYER,C.PRONGER
ANA,T.SELANNE,C.PRONGER,R.GETZLAF
ANA,T.SELANNE,,
ANA,R.GETZLAF,E.CHRISTENSEN,R.WHITNEY
ANA,P.NOKELAINEN,E.CHRISTENSEN,R.WHITNEY
ANA,S.NIEDERMAYER,C.PRONGER,T.MARCHANT
ANA,T.MARCHANT,,
ANA,S.NIEDERMAYER,C.PERRY,R.GETZLAF
ANA,J.WISNIEWSKI,C.PERRY,T.SELANNE
ANA,B.RYAN,R.WHITNEY,C.PRONGER
ANA,D.MILLER,C.PERRY,
ANA,B.RYAN,A.EBBETT,C.PRONGER
ANA,S.NIEDERMAYER,A.EBBETT,B.RYAN
ANA,A.EBBETT,C.PRONGER,B.RYAN
ANA,C.PERRY,R.GETZLAF,D.MILLER
ANA,T.SELANNE,A.EBBETT,
ANA,T.SELANNE,,
ANA,T.MARCHANT,S.NIEDERMAYER,C.KUNITZ
ANA,M.BROWN,B.MORRISON,T.MARCHANT
ANA,C.PRONGER,S.NIEDERMAYER,C.PERRY
ANA,B.MORRISON,B.SALCIDO,
ANA,C.PERRY,S.NIEDERMAYER,R.GETZLAF
ANA,C.KUNITZ,C.PERRY,R.GETZLAF
ANA,B.RYAN,A.EBBETT,
ANA,R.GETZLAF,C.PRONGER,T.SELANNE
ANA,B.RYAN,A.EBBETT,T.SELANNE
ANA,T.SELANNE,R.GETZLAF,S.NIEDERMAYER
ANA,R.GETZLAF,C.PERRY,C.PRONGER
ANA,C.KUNITZ,R.GETZLAF,S.BROOKBANK
ANA,T.SELANNE,A.EBBETT,B.FESTERLING
ANA,T.SELANNE,B.FESTERLING,B.MORRISON
ANA,B.RYAN,S.MONTADOR,A.EBBETT
ANA,A.EBBETT,B.RYAN,T.SELANNE
ANA,S.NIEDERMAYER,C.PERRY,C.PRONGER
ANA,B.MORRISON,R.GETZLAF,S.MONTADOR
ANA,S.NIEDERMAYER,T.MARCHANT,S.MONTADOR
ANA,B.RYAN,A.EBBETT,
ANA,C.PERRY,,
ANA,C.PERRY,C.KUNITZ,R.GETZLAF
ANA,C.PERRY,T.SELANNE,S.MONTADOR
ANA,C.PRONGER,S.MONTADOR,D.MILLER
ANA,C.KUNITZ,A.EBBETT,T.SELANNE
ANA,C.PERRY,S.MONTADOR,T.SELANNE
ANA,G.PARROS,B.MIKKELSON,R.GETZLAF
ANA,R.GETZLAF,C.KUNITZ,S.NIEDERMAYER
ANA,S.NIEDERMAYER,B.RYAN,R.GETZLAF
ANA,T.SELANNE,A.EBBETT,S.NIEDERMAYER
ANA,B.RYAN,C.PRONGER,S.NIEDERMAYER
ANA,T.MOEN,D.MILLER,S.NIEDERMAYER
ANA,C.KUNITZ,R.GETZLAF,
ANA,C.PERRY,B.RYAN,S.NIEDERMAYER
ANA,C.KUNITZ,,
ANA,R.NIEDERMAYER,C.PRONGER,S.PAHLSSON
ANA,T.MOEN,S.NIEDERMAYER,S.PAHLSSON
ANA,B.RYAN,A.EBBETT,S.MONTADOR
ANA,C.PERRY,R.GETZLAF,
ANA,B.RYAN,C.PERRY,S.NIEDERMAYER
ANA,B.RYAN,S.PAHLSSON,R.GETZLAF
ANA,C.PERRY,A.EBBETT,S.NIEDERMAYER
ANA,C.PERRY,A.EBBETT,B.MORRISON
ANA,B.RYAN,S.MONTADOR,R.NIEDERMAYER
ANA,C.PERRY,R.GETZLAF,D.MILLER
ANA,R.GETZLAF,B.RYAN,S.NIEDERMAYER
ANA,R.GETZLAF,C.KUNITZ,S.MONTADOR
ANA,C.PERRY,R.GETZLAF,S.NIEDERMAYER
ANA,S.MONTADOR,R.GETZLAF,C.PERRY
ANA,B.RYAN,B.MORRISON,A.EBBETT
ANA,S.PAHLSSON,T.MOEN,R.NIEDERMAYER
ANA,C.KUNITZ,C.PERRY,S.NIEDERMAYER
ANA,C.KUNITZ,R.GETZLAF,C.PERRY
ANA,A.EBBETT,B.MORRISON,B.HEDICAN
ANA,S.MONTADOR,B.MORRISON,A.EBBETT
ANA,C.PRONGER,R.GETZLAF,D.MILLER
ANA,B.RYAN,R.GETZLAF,C.PRONGER
ANA,B.RYAN,R.CARTER,S.MONTADOR
ANA,B.RYAN,R.GETZLAF,C.PRONGER
ANA,B.RYAN,R.GETZLAF,C.PRONGER
ANA,S.PAHLSSON,S.NIEDERMAYER,C.PRONGER
ANA,R.NIEDERMAYER,S.NIEDERMAYER,
ANA,C.PRONGER,S.NIEDERMAYER,B.RYAN
ANA,B.RYAN,S.NIEDERMAYER,R.GETZLAF
ANA,C.PERRY,C.KUNITZ,R.GETZLAF
