team,scorer,assist1,assist2
Minnesota,Mikael Granlund,Jason Pominville,Ryan Suter
Philadelphia,Claude Giroux,Braydon Coburn,Jakub Voracek
Philadelphia,Wayne Simmonds,Brayden Schenn,Nicklas Grossmann
Florida,Sean Bergenheim,Aleksander Barkov,
Tampa Bay,Alex Killorn,Valtteri Filppula,Victor Hedman
Tampa Bay,Tyler Johnson,Victor Hedman,Martin St. Louis
Tampa Bay,Valtteri Filppula,Teddy Purcell,Martin St. Louis
Tampa Bay,Martin St. Louis,Ondrej Palat,
Ottawa,Zack Smith,Cody Ceci,Colin Greening
Ottawa,Bobby Ryan,Chris Phillips,Erik Karlsson
Ottawa,Erik Karlsson,Clarke Macarthur,
Ottawa,Kyle Turris,Erik Karlsson,Clarke Macarthur
Ottawa,Cory Conacher,Jason Spezza,Marc Methot
NY Islanders,Kyle Okposo,John Tavares,Thomas Vanek
NY Islanders,Michael Grabner,Josh Bailey,Frans Nielsen
NY Islanders,Casey Cizikas,Matt Martin,Colin Mcdonald
Chicago,Patrick Sharp,Marian Hossa,Jonathan Toews
New Jersey,Stephen Gionta,Jon Merrill,Jacob Josefson
Chicago,Patrick Kane,Nick Leddy,Kris Versteeg
Chicago,Bryan Bickell,Brandon Saad,Duncan Keith
New Jersey,Michael Ryder,,
Chicago,Patrick Sharp,Marian Hossa,Brent Seabrook
Chicago,Nick Leddy,Brent Seabrook,Brandon Saad
Boston,Jarome Iginla,Zdeno Chara,Milan Lucic
Boston,Matt Fraser,Carl Soderberg,Ryan Spooner
Boston,Reilly Smith,Carl Soderberg,Ryan Spooner
Nashville,Craig Smith,Seth Jones,Ryan Ellis
Nashville,Craig Smith,Nick Spaling,Shea Weber
Boston,Jarome Iginla,David Krejci,Torey Krug
Boston,Carl Soderberg,Ryan Spooner,Reilly Smith
Boston,Brad Marchand,Reilly Smith,
St. Louis,Kevin Shattenkirk,Brenden Morrow,Chris Stewart
Calgary,Jiri Hudler,Mikael Backlund,Mark Giordano
St. Louis,Jaden Schwartz,Jay Bouwmeester,Vladimir Tarasenko
St. Louis,Magnus Paajarvi,Maxim Lapierre,Adam Cracknell
Calgary,Mike Cammalleri,Paul Byron,Mikael Backlund
Calgary,Mark Giordano,Jiri Hudler,Mike Cammalleri
Edmonton,Jordan Eberle,Ales Hemsky,Andrew Ference
Winnipeg,Mark Stuart,Olli Jokinen,Devin Setoguchi
Edmonton,Sam Gagner,Jordan Eberle,Justin Schultz
Winnipeg,Andrew Ladd,Dustin Byfuglien,Bryan Little
Edmonton,David Perron,Taylor Hall,Ryan Nugent-Hopkins
Edmonton,Jeff Petry,Nail Yakupov,David Perron
Edmonton,Taylor Hall,Ryan Nugent-Hopkins,
Edmonton,Nail Yakupov,Taylor Hall,
Los Angeles,Justin Williams,Anze Kopitar,Drew Doughty
Dallas,Tyler Seguin,Jamie Benn,Maxime Fortunus
Dallas,Jamie Benn,,
Los Angeles,Jarret Stoll,Justin Williams,Trevor Lewis
Dallas,Valeri Nichushkin,Tyler Seguin,Jamie Benn
Dallas,Cody Eakin,Ryan Garbutt,
Dallas,Shawn Horcoff,,
Colorado,Nathan Mackinnon,Ryan OReilly,Erik Johnson
San Jose,Jason Demers,Joe Thornton,Brent Burns
Colorado,Gabriel Landeskog,Paul Stastny,Pa Parenteau
San Jose,Brent Burns,Joe Thornton,Matt Irwin
San Jose,Matt Irwin,Dan Boyle,Tommy Wingels
Colorado,Erik Johnson,Ryan OReilly,Matt Duchene
Colorado,Jamie Mcginn,John Mitchell,Maxime Talbot
San Jose,Joe Pavelski,Joe Thornton,Brent Burns
Washington,Joel Ward,Martin Erat,Jason Chimera
Ottawa,Mika Zibanejad,Cory Conacher,Milan Michalek
Ottawa,Kyle Turris,Bobby Ryan,
Ottawa,Clarke Macarthur,Erik Karlsson,Jared Cowen
Chicago,Brandon Saad,Bryan Bickell,Duncan Keith
Nashville,Colin Wilson,Seth Jones,Mike Fisher
Detroit,Justin Abdelkader,Drew Miller,
Nashville,Craig Smith,Paul Gaustad,
Nashville,Nick Spaling,Craig Smith,
Detroit,Pavel Datsyuk,Niklas Kronwall,
Nashville,Mike Fisher,Colin Wilson,Patric Hornqvist
Detroit,Kyle Quincey,Darren Helm,Henrik Zetterberg
Nashville,Colin Wilson,Seth Jones,Mike Fisher
Detroit,Patrick Eaves,Henrik Zetterberg,Niklas Kronwall
Nashville,Roman Josi,Matt Cullen,
Philadelphia,Mark Streit,Michael Raffl,Claude Giroux
Vancouver,Tom Sestito,Dan Hamhuis,Zac Dalpe
Vancouver,Jannik Hansen,Daniel Sedin,Henrik Sedin
Philadelphia,Claude Giroux,Michael Raffl,
Vancouver,Daniel Sedin,Dan Hamhuis,
Philadelphia,Brayden Schenn,Scott Hartnell,Matt Read
Columbus,Artem Anisimov,Brandon Dubinsky,Cam Atkinson
New Jersey,Adam Henrique,Patrik Elias,Marek Zidlicky
Carolina,Andrej Sekera,Jordan Staal,Nathan Gerbe
Pittsburgh,Sidney Crosby,James Neal,Olli Maatta
Carolina,Nathan Gerbe,Alexander Semin,
Pittsburgh,Chris Conner,Jussi Jokinen,James Neal
Pittsburgh,Deryk Engelland,Brooks Orpik,Jussi Jokinen
Carolina,Drayson Bowman,Riley Nash,Patrick Dwyer
Pittsburgh,James Neal,Jussi Jokinen,Deryk Engelland
Washington,Mike Green,Martin Erat,Dmitry Orlov
NY Rangers,Benoit Pouliot,Brad Richards,Derick Brassard
Washington,Nicklas Backstrom,Steve Oleksy,
NY Rangers,Carl Hagelin,Ryan Mcdonagh,Dan Girardi
Washington,Eric Fehr,Nicklas Backstrom,
Boston,Jarome Iginla,Milan Lucic,Torey Krug
Boston,David Krejci,Matt Bartkowski,Adam Mcquaid
Boston,Reilly Smith,Brad Marchand,Patrice Bergeron
Boston,Reilly Smith,Patrice Bergeron,
Boston,Brad Marchand,Johnny Boychuk,
Buffalo,Matt Moulson,Zemgus Girgensons,Jamie Mcbain
Buffalo,John Scott,Matt Ellis,
Toronto,Jake Gardiner,Phil Kessel,Cody Franson
Toronto,Peter Holland,Mason Raymond,Cody Franson
Toronto,Phil Kessel,James Van Riemsdyk,Dion Phaneuf
Buffalo,Steve Ott,Matt Moulson,Tyler Myers
Minnesota,Dany Heatley,Jason Pominville,Mikael Granlund
Winnipeg,Evander Kane,Michael Frolik,
Winnipeg,Olli Jokinen,Devin Setoguchi,Chris Thorburn
Minnesota,Justin Fontaine,Matt Cooke,Kyle Brodziak
Minnesota,Stephane Veilleux,Jared Spurgeon,Torrey Mitchell
Winnipeg,Blake Wheeler,Jacob Trouba,Andrew Ladd
Winnipeg,Dustin Byfuglien,Eric Tangradi,Adam Pardy
Minnesota,Mikko Koivu,Charlie Coyle,Jason Pominville
Winnipeg,Blake Wheeler,Bryan Little,Andrew Ladd
Winnipeg,Tobias Enstrom,Olli Jokinen,
Chicago,Patrick Sharp,Duncan Keith,Brent Seabrook
Chicago,Jonathan Toews,Marian Hossa,Niklas Hjalmarsson
Chicago,Patrick Sharp,Duncan Keith,Jonathan Toews
Chicago,Patrick Sharp,Niklas Hjalmarsson,Jonathan Toews
Chicago,Jonathan Toews,Patrick Sharp,
Colorado,Paul Stastny,Gabriel Landeskog,Pa Parenteau
Chicago,Michal Handzus,Patrick Kane,Kris Versteeg
Chicago,Kris Versteeg,Duncan Keith,Michal Handzus
Colorado,Gabriel Landeskog,Pa Parenteau,
Dallas,Jamie Benn,Alex Goligoski,Brenden Dillon
Nashville,Kevin Klein,Colin Wilson,Ryan Ellis
Dallas,Erik Cole,Rich Peverley,Colton Sceviour
Dallas,Erik Cole,Alex Goligoski,
Dallas,Ryan Garbutt,Cody Eakin,Jordie Benn
Phoenix,David Moss,,
San Jose,Joe Pavelski,Joe Thornton,Brent Burns
Phoenix,David Moss,David Schlemko,Mike Ribeiro
San Jose,Patrick Marleau,Tommy Wingels,Jason Demers
San Jose,Brent Burns,Joe Pavelski,Joe Thornton
Phoenix,Radim Vrbata,Mike Ribeiro,Keith Yandle
Edmonton,Ryan Smyth,Ales Hemsky,Boyd Gordon
Edmonton,Ryan Smyth,Boyd Gordon,
New Jersey,Adam Henrique,Reid Boucher,Michael Ryder
NY Islanders,Frans Nielsen,Kyle Okposo,Thomas Vanek
New Jersey,Travis Zajac,Marek Zidlicky,Jaromir Jagr
Montreal,Tomas Plekanec,Brian Gionta,Travis Moen
Tampa Bay,Martin St. Louis,Tyler Johnson,Ondrej Palat
Detroit,Daniel Alfredsson,Niklas Kronwall,Pavel Datsyuk
Detroit,Henrik Zetterberg,Pavel Datsyuk,
Florida,Sean Bergenheim,Brian Campbell,Aleksander Barkov
Florida,Nick Bjugstad,,
Detroit,Brendan Smith,Kyle Quincey,
Detroit,Gustav Nyquist,Jakub Kindl,Tomas Tatar
Florida,Sean Bergenheim,Dylan Olsen,Marcel Goc
Ottawa,Patrick Wiercioch,Cody Ceci,Cory Conacher
Boston,Daniel Paille,,
Ottawa,Cory Conacher,Kyle Turris,Cody Ceci
Ottawa,Zack Smith,Erik Condra,
Boston,Jarome Iginla,Milan Lucic,David Krejci
Boston,David Warsofsky,Johnny Boychuk,Patrice Bergeron
Ottawa,Bobby Ryan,,
Chicago,Patrick Sharp,Marian Hossa,Jonathan Toews
Chicago,Andrew Shaw,Patrick Kane,Duncan Keith
St. Louis,Maxim Lapierre,Carlo Colaiacovo,Ian Cole
Chicago,Patrick Kane,Duncan Keith,Jonathan Toews
St. Louis,Jaden Schwartz,Vladimir Tarasenko,Patrik Berglund
St. Louis,Dmitrij Jaskin,Jay Bouwmeester,Chris Porter
Chicago,Brandon Saad,Ben Smith,Marcus Kruger
Chicago,Brent Seabrook,Patrick Kane,
St. Louis,Vladimir Tarasenko,Alex Pietrangelo,Ian Cole
St. Louis,Patrik Berglund,Vladimir Tarasenko,Kevin Shattenkirk
Nashville,Patric Hornqvist,Mike Fisher,Seth Jones
Los Angeles,Anze Kopitar,Slava Voynov,Drew Doughty
Nashville,Mike Fisher,Patric Hornqvist,Shea Weber
Los Angeles,Jeff Carter,Anze Kopitar,Dwight King
Nashville,Mike Fisher,Colin Wilson,Seth Jones
Anaheim,Saku Koivu,Daniel Winnik,Francois Beauchemin
Anaheim,Andrew Cogliano,Daniel Winnik,Saku Koivu
Phoenix,Martin Hanzal,Michael Stone,
Phoenix,Mike Ribeiro,Keith Yandle,Oliver Ekman-Larsson
Anaheim,Saku Koivu,Ben Lovejoy,Cam Fowler
Edmonton,Taylor Hall,,
Edmonton,Ryan Nugent-Hopkins,Taylor Hall,Andrew Ference
Philadelphia,Wayne Simmonds,Claude Giroux,Jakub Voracek
Philadelphia,Wayne Simmonds,Jakub Voracek,Scott Hartnell
Edmonton,David Perron,Jordan Eberle,Justin Schultz
Philadelphia,Scott Hartnell,Kimmo Timonen,Claude Giroux
Florida,Dmitry Kulikov,Tomas Fleischmann,
Montreal,Brandon Prust,Raphael Diaz,Francis Bouillon
Florida,Brian Campbell,Tom Gilbert,Brad Boyes
Florida,Aleksander Barkov,Tom Gilbert,Brad Boyes
Florida,Sean Bergenheim,Brian Campbell,
Buffalo,Drew Stafford,Christian Ehrhoff,
Washington,Troy Brouwer,Mikhail Grabovski,Eric Fehr
Columbus,Brandon Dubinsky,Fedor Tyutin,Jack Johnson
Pittsburgh,James Neal,Matt Niskanen,Chris Kunitz
Pittsburgh,James Neal,Sidney Crosby,
Columbus,Corey Tropp,Boone Jenner,Nikita Nikitin
Pittsburgh,Sidney Crosby,Chris Kunitz,James Neal
Pittsburgh,Chris Kunitz,Sidney Crosby,James Neal
Pittsburgh,James Neal,Joe Vitale,Deryk Engelland
Columbus,Nikita Nikitin,Derek Mackenzie,Blake Comeau
St. Louis,Jaden Schwartz,Vladimir Sobotka,
Dallas,Jamie Benn,Ray Whitney,Erik Cole
Dallas,Ryan Garbutt,Aaron Rome,Jordie Benn
St. Louis,Kevin Shattenkirk,Alex Pietrangelo,Vladimir Sobotka
NY Rangers,Rick Nash,Derek Stepan,
Tampa Bay,Tyler Johnson,Teddy Purcell,Valtteri Filppula
Tampa Bay,Ondrej Palat,Radko Gudas,Jean-Philippe Cote
NY Rangers,Mats Zuccarello,Derick Brassard,Ryan Mcdonagh
NY Rangers,Chris Kreider,Mats Zuccarello,Ryan Mcdonagh
NY Rangers,Benoit Pouliot,Derick Brassard,Mats Zuccarello
Tampa Bay,Valtteri Filppula,Teddy Purcell,Dmitry Korobov
Toronto,Phil Kessel,Tyler Bozak,
Carolina,Nathan Gerbe,Alexander Semin,
Toronto,Phil Kessel,James Van Riemsdyk,Tyler Bozak
Toronto,Nikolai Kulemin,,
Carolina,Justin Faulk,Andrej Sekera,Jeff Skinner
Toronto,Paul Ranger,Tyler Bozak,
Toronto,Dion Phaneuf,,
Vancouver,Jannik Hansen,Henrik Sedin,Dan Hamhuis
Vancouver,Mike Santorelli,Ryan Kesler,
Winnipeg,Andrew Ladd,Blake Wheeler,Jacob Trouba
Colorado,Nathan Mackinnon,Gabriel Landeskog,Erik Johnson
Winnipeg,Blake Wheeler,Mark Scheifele,Dustin Byfuglien
Minnesota,Ryan Suter,Mike Rupp,Torrey Mitchell
Minnesota,Jonas Brodin,Mikko Koivu,Nino Niederreiter
Minnesota,Nino Niederreiter,Mikko Koivu,
NY Islanders,John Tavares,Thomas Vanek,Kyle Okposo
NY Islanders,Cal Clutterbuck,Thomas Hickey,Brock Nelson
NY Islanders,Thomas Hickey,Colin Mcdonald,Ryan Strome
NY Islanders,Kyle Okposo,Thomas Hickey,Andrew Macdonald
Minnesota,Justin Fontaine,Matt Cooke,Marco Scandella
NY Islanders,Kyle Okposo,Thomas Vanek,
San Jose,Brent Burns,Joe Pavelski,Joe Thornton
San Jose,Logan Couture,Brent Burns,Jason Demers
San Jose,Bracken Kearns,Andrew Desjardins,Mike Brown
Anaheim,Patrick Maroon,Corey Perry,Cam Fowler
New Jersey,Adam Henrique,Ryane Clowe,Michael Ryder
New Jersey,Michael Ryder,Adam Henrique,Martin Brodeur
Pittsburgh,Matt Niskanen,Sidney Crosby,Chris Kunitz
Florida,Brad Boyes,Aleksander Barkov,
NY Rangers,Dan Girardi,Derek Stepan,Rick Nash
St. Louis,Jaden Schwartz,Vladimir Tarasenko,Brian Elliott
Minnesota,Ryan Suter,Charlie Coyle,Mikko Koivu
Montreal,Lars Eller,Alex Galchenyuk,
Montreal,Max Pacioretty,David Desharnais,Andrei Markov
Montreal,Max Pacioretty,David Desharnais,
Carolina,Jeff Skinner,Jordan Staal,Andrej Sekera
Carolina,Jeff Skinner,Andrej Sekera,Eric Staal
Carolina,Eric Staal,Jeff Skinner,Brett Bellemore
Carolina,Manny Malhotra,Zach Boychuk,Tuomo Ruutu
Carolina,Alexander Semin,Ron Hainsey,Eric Staal
Winnipeg,Keaton Ellerby,Andrew Ladd,
Winnipeg,Jacob Trouba,Chris Thorburn,Devin Setoguchi
Winnipeg,Anthony Peluso,Evander Kane,Mark Scheifele
Boston,David Krejci,Jarome Iginla,Milan Lucic
NY Islanders,Frans Nielsen,John Tavares,Kyle Okposo
Boston,Patrice Bergeron,Ryan Spooner,Reilly Smith
Boston,Daniel Paille,Zdeno Chara,
NY Islanders,Frans Nielsen,Thomas Vanek,John Tavares
NY Islanders,Kyle Okposo,Andrew Macdonald,
NY Islanders,John Tavares,Thomas Vanek,Thomas Hickey
NY Islanders,John Tavares,Andrew Macdonald,Kyle Okposo
Los Angeles,Jeff Carter,Mike Richards,Drew Doughty
Dallas,Erik Cole,Alex Chiasson,Tyler Seguin
Dallas,Tyler Seguin,Alex Chiasson,Jamie Benn
Dallas,Erik Cole,Rich Peverley,Valeri Nichushkin
Los Angeles,Anze Kopitar,Jeff Carter,Dwight King
Anaheim,Kyle Palmieri,Matt Beleskey,Cam Fowler
San Jose,Dan Boyle,Joe Pavelski,Joe Thornton
Anaheim,Francois Beauchemin,Ryan Getzlaf,Jakob Silfverberg
San Jose,Logan Couture,Patrick Marleau,Marc-Edouard Vlasic
Anaheim,Nick Bonino,Ryan Getzlaf,Cam Fowler
Anaheim,Matt Beleskey,Nick Bonino,
Anaheim,Ryan Getzlaf,Corey Perry,
Anaheim,Andrew Cogliano,Saku Koivu,
San Jose,Bracken Kearns,Matt Irwin,Matt Nieto
Columbus,Ryan Johansen,Nick Foligno,Rj Umberger
Colorado,Jan Hejda,,
Columbus,Boone Jenner,Blake Comeau,Jack Johnson
Colorado,Jamie Mcginn,Matt Duchene,Ryan OReilly
Colorado,Ryan OReilly,Matt Duchene,Erik Johnson
Colorado,Gabriel Landeskog,Paul Stastny,Nathan Mackinnon
Columbus,Nick Foligno,Rj Umberger,Ryan Johansen
Colorado,Nathan Mackinnon,Andre Benoit,Tyson Barrie
Phoenix,Keith Yandle,Derek Morris,Lauri Korpikoski
Edmonton,Ryan Nugent-Hopkins,Taylor Hall,David Perron
Edmonton,David Perron,Taylor Hall,
Edmonton,Justin Schultz,Taylor Hall,
Phoenix,Tim Kennedy,Martin Hanzal,Michael Stone
Phoenix,Mikkel Boedker,Keith Yandle,Radim Vrbata
Phoenix,Keith Yandle,,
Philadelphia,Mark Streit,Brayden Schenn,Wayne Simmonds
Calgary,Sean Monahan,Paul Byron,
Philadelphia,Brayden Schenn,Andrej Meszaros,Wayne Simmonds
Philadelphia,Scott Hartnell,Luke Schenn,Brayden Schenn
Philadelphia,Braydon Coburn,Sean Couturier,
Detroit,Daniel Alfredsson,Henrik Zetterberg,Gustav Nyquist
Toronto,James Van Riemsdyk,Phil Kessel,Dion Phaneuf
Toronto,Tyler Bozak,Dion Phaneuf,
Detroit,Justin Abdelkader,Brendan Smith,
Vancouver,Brad Richardson,Chris Higgins,
Tampa Bay,Valtteri Filppula,Teddy Purcell,Alex Killorn
Tampa Bay,Tyler Johnson,Ondrej Palat,Mark Barberio
Vancouver,Zac Dalpe,Dale Weise,Tom Sestito
Tampa Bay,Nikita Kucherov,Radko Gudas,Matthew Carle
Tampa Bay,Alex Killorn,Victor Hedman,Valtteri Filppula
Chicago,Patrick Sharp,Jonathan Toews,
New Jersey,Andy Greene,Stephen Gionta,Steve Bernier
Chicago,Brandon Saad,Patrick Kane,Brent Seabrook
Chicago,Patrick Sharp,Brent Seabrook,Duncan Keith
Chicago,Marian Hossa,Jonathan Toews,Duncan Keith
New Jersey,Marek Zidlicky,Andrei Loktionov,Reid Boucher
New Jersey,Marek Zidlicky,Eric Gelinas,Adam Henrique
Chicago,Patrick Sharp,Duncan Keith,
Pittsburgh,Chris Kunitz,Sidney Crosby,Matt Niskanen
Pittsburgh,Jussi Jokinen,Brian Gibbons,Joe Vitale
Pittsburgh,Jussi Jokinen,Brian Gibbons,Brandon Sutter
Pittsburgh,Sidney Crosby,Chris Kunitz,Brooks Orpik
NY Rangers,Mats Zuccarello,Benoit Pouliot,Derick Brassard
NY Rangers,Ryan Mcdonagh,Mats Zuccarello,Dan Girardi
Pittsburgh,Chris Kunitz,Sidney Crosby,James Neal
Tampa Bay,Ondrej Palat,Teddy Purcell,Mark Barberio
Tampa Bay,Nikita Kucherov,Ondrej Palat,Matthew Carle
Edmonton,Boyd Gordon,Ryan Smyth,Jeff Petry
Anaheim,Kyle Palmieri,,
Edmonton,Nail Yakupov,David Perron,Taylor Hall
Anaheim,Ben Lovejoy,Saku Koivu,Kyle Palmieri
Anaheim,Ben Lovejoy,Cam Fowler,Matt Beleskey
Anaheim,Tim Jackman,Nick Bonino,Jakob Silfverberg
Anaheim,Andrew Cogliano,,
NY Islanders,Casey Cizikas,,
NY Islanders,Thomas Vanek,Kyle Okposo,Andrew Macdonald
Chicago,Brent Seabrook,Kris Versteeg,Nick Leddy
Chicago,Ben Smith,Jonathan Toews,Patrick Sharp
NY Islanders,Kyle Okposo,John Tavares,Andrew Macdonald
Carolina,Jeff Skinner,Alexander Semin,Eric Staal
Washington,Alex Ovechkin,Marcus Johansson,Karl Alzner
Carolina,Manny Malhotra,Drayson Bowman,Tuomo Ruutu
Washington,Troy Brouwer,Nicklas Backstrom,Marcus Johansson
Washington,Steve Oleksy,Jay Beagle,
Carolina,Jeff Skinner,Ryan Murphy,Eric Staal
Carolina,Jeff Skinner,Ryan Murphy,Manny Malhotra
Nashville,Viktor Stalberg,Mike Fisher,Shea Weber
Boston,Johnny Boychuk,Ryan Spooner,Matt Bartkowski
Boston,Jarome Iginla,Milan Lucic,David Krejci
Nashville,Shea Weber,Mike Fisher,Patric Hornqvist
Boston,Brad Marchand,Patrice Bergeron,Dougie Hamilton
Ottawa,Mika Zibanejad,Cory Conacher,Joe Corvo
Winnipeg,Dustin Byfuglien,Anthony Peluso,James Wright
Ottawa,Milan Michalek,Mika Zibanejad,Cory Conacher
Winnipeg,Evander Kane,Jacob Trouba,Michael Frolik
Ottawa,Zack Smith,Marc Methot,
Ottawa,Clarke Macarthur,Kyle Turris,
Winnipeg,Olli Jokinen,Dustin Byfuglien,Tobias Enstrom
St. Louis,Brenden Morrow,Kevin Shattenkirk,Alex Pietrangelo
St. Louis,Vladimir Tarasenko,Magnus Paajarvi,
St. Louis,Barret Jackman,Brenden Morrow,Derek Roy
Minnesota,Marco Scandella,Matt Cooke,Justin Fontaine
Minnesota,Jason Pominville,Mikko Koivu,Ryan Suter
Minnesota,Jason Zucker,Nino Niederreiter,Mikael Granlund
Buffalo,Tyler Myers,Matt Ellis,Mike Weber
Minnesota,Kyle Brodziak,Ryan Suter,Mikko Koivu
Dallas,Jamie Benn,Tyler Seguin,Kevin Connauton
Montreal,Max Pacioretty,,
Montreal,David Desharnais,Brendan Gallagher,
Dallas,Valeri Nichushkin,,
Montreal,Brendan Gallagher,Max Pacioretty,David Desharnais
Dallas,Tyler Seguin,Cody Eakin,Kevin Connauton
Dallas,Brenden Dillon,Alex Goligoski,Rich Peverley
Montreal,Lars Eller,Travis Moen,
Montreal,Max Pacioretty,,
Columbus,Nathan Horton,James Wisniewski,Ryan Murray
Columbus,Rj Umberger,Fedor Tyutin,Nick Foligno
Colorado,Jamie Mcginn,Matt Duchene,Erik Johnson
Colorado,Ryan OReilly,Gabriel Landeskog,
Philadelphia,Wayne Simmonds,Andrej Meszaros,Scott Hartnell
San Jose,Brent Burns,Joe Pavelski,Joe Thornton
San Jose,Patrick Marleau,,
San Jose,Bracken Kearns,Andrew Desjardins,James Sheppard
San Jose,Logan Couture,John Mccarthy,
Edmonton,Nail Yakupov,Sam Gagner,Jordan Eberle
San Jose,Joe Pavelski,Joe Thornton,Matt Irwin
Dallas,Jamie Benn,,
Dallas,Erik Cole,Alex Chiasson,Rich Peverley
NY Islanders,Ryan Strome,Thomas Vanek,John Tavares
NY Islanders,John Tavares,Thomas Vanek,
NY Islanders,Peter Regin,Josh Bailey,Thomas Hickey
Dallas,Valeri Nichushkin,Rich Peverley,Ray Whitney
NY Islanders,Brock Nelson,Casey Cizikas,Calvin De Haan
NY Islanders,Brian Strait,John Tavares,Calvin De Haan
NY Islanders,John Tavares,Frans Nielsen,Andrew Macdonald
NY Islanders,John Tavares,Andrew Macdonald,Casey Cizikas
Columbus,Brandon Dubinsky,Nathan Horton,James Wisniewski
NY Rangers,Rick Nash,Michael Del Zotto,Chris Kreider
Columbus,Cam Atkinson,,
Columbus,James Wisniewski,Brandon Dubinsky,Nick Foligno
NY Rangers,Brian Boyle,Dominic Moore,John Moore
NY Rangers,Rick Nash,Brad Richards,Ryan Callahan
Montreal,David Desharnais,Max Pacioretty,Brendan Gallagher
Florida,Sean Bergenheim,Aleksander Barkov,Brad Boyes
Montreal,Brian Gionta,Tomas Plekanec,
Calgary,Sean Monahan,Lee Stempniak,Dennis Wideman
Colorado,Nathan Mackinnon,Paul Stastny,Andre Benoit
Colorado,Nathan Mackinnon,Paul Stastny,Tyson Barrie
Calgary,Joe Colborne,Tj Galiardi,Shane OBrien
Calgary,Jiri Hudler,Mark Giordano,Mikael Backlund
Colorado,Paul Stastny,Gabriel Landeskog,Jan Hejda
Calgary,Mike Cammalleri,Jiri Hudler,Joe Colborne
Winnipeg,Dustin Byfuglien,,
Boston,Daniel Paille,Torey Krug,Gregory Campbell
Boston,Torey Krug,Daniel Paille,
Boston,Torey Krug,Adam Mcquaid,Carl Soderberg
Boston,Reilly Smith,Brad Marchand,Patrice Bergeron
Colorado,Nathan Mackinnon,Andre Benoit,Paul Stastny
Colorado,Jamie Mcginn,Matt Duchene,
Colorado,Erik Johnson,Gabriel Landeskog,Paul Stastny
Colorado,Nathan Mackinnon,John Mitchell,Cody Mcleod
San Jose,Joe Pavelski,Patrick Marleau,Joe Thornton
San Jose,Patrick Marleau,Jason Demers,Matt Nieto
San Jose,Logan Couture,Patrick Marleau,Scott Hannan
Carolina,Manny Malhotra,Patrick Dwyer,
NY Islanders,John Tavares,Thomas Vanek,
Carolina,Jordan Staal,Patrick Dwyer,Nathan Gerbe
Carolina,Brett Sutter,Jeff Skinner,Andrej Sekera
NY Islanders,Thomas Vanek,Andrew Macdonald,Ryan Strome
Nashville,Craig Smith,Nick Spaling,David Legwand
Florida,Brad Boyes,Aleksander Barkov,Tom Gilbert
Florida,Tomas Kopecky,Marcel Goc,Jonathan Huberdeau
Nashville,Mike Fisher,Colin Wilson,
Florida,Sean Bergenheim,Aleksander Barkov,Brad Boyes
Florida,Marcel Goc,Jonathan Huberdeau,
Nashville,Seth Jones,Roman Josi,Shea Weber
Nashville,Paul Gaustad,Patric Hornqvist,Shea Weber
Buffalo,Matt Moulson,Tyler Ennis,Christian Ehrhoff
New Jersey,Michael Ryder,Travis Zajac,Marek Zidlicky
Buffalo,Matt DAgostini,Steve Ott,Linus Omark
Ottawa,Colin Greening,Erik Condra,Zack Smith
Montreal,Daniel Briere,Travis Moen,Douglas Murray
Ottawa,Mark Stone,Matt Kassian,Chris Phillips
Ottawa,Erik Condra,Marc Methot,
Montreal,Daniel Briere,Tomas Plekanec,Douglas Murray
Montreal,Brian Gionta,Daniel Briere,Tomas Plekanec
Ottawa,Clarke Macarthur,Mika Zibanejad,Erik Karlsson
NY Rangers,Carl Hagelin,Dan Girardi,Ryan Mcdonagh
NY Rangers,Dominic Moore,,
NY Rangers,Benoit Pouliot,Marc Staal,Derick Brassard
NY Rangers,Chris Kreider,Derek Stepan,John Moore
NY Rangers,Dominic Moore,,
Toronto,Joffrey Lupul,Tyler Bozak,Morgan Rielly
NY Rangers,Brad Richards,Ryan Callahan,Carl Hagelin
NY Rangers,Brian Boyle,Michael Del Zotto,
Columbus,Artem Anisimov,Brandon Dubinsky,Ryan Murray
Columbus,Mark Letestu,Blake Comeau,Curtis Mcelhinney
St. Louis,Patrik Berglund,Barret Jackman,Kevin Shattenkirk
St. Louis,Vladimir Sobotka,Vladimir Tarasenko,Kevin Shattenkirk
St. Louis,Maxim Lapierre,Alex Pietrangelo,Jay Bouwmeester
St. Louis,Patrik Berglund,Vladimir Tarasenko,Vladimir Sobotka
St. Louis,Jaden Schwartz,David Backes,
St. Louis,Alex Pietrangelo,David Backes,
Detroit,Henrik Zetterberg,,
Dallas,Shawn Horcoff,Rich Peverley,
Detroit,Joakim Andersson,Kyle Quincey,
Detroit,Drew Miller,Justin Abdelkader,
Detroit,Tomas Tatar,,
Detroit,Henrik Zetterberg,Daniel Cleary,
Phoenix,Rob Klinkhammer,Antoine Vermette,Mikkel Boedker
Phoenix,Lauri Korpikoski,Connor Murphy,Martin Hanzal
Philadelphia,Scott Hartnell,Mark Streit,
Phoenix,Mikkel Boedker,Keith Yandle,Connor Murphy
Philadelphia,Brayden Schenn,Vincent Lecavalier,Braydon Coburn
Philadelphia,Wayne Simmonds,Jakub Voracek,Kimmo Timonen
Philadelphia,Jakub Voracek,,
Philadelphia,Claude Giroux,,
Washington,Marcus Johansson,Alex Ovechkin,Nicklas Backstrom
Washington,Mike Green,Jason Chimera,Joel Ward
